baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000027642.15	6619.79003209138	-0.328333761702711	0.0938618753109091	-3.49805243731957	0.000468668976077484	0.00172744436389215
ENSMUSG00000030826.19	653.053843843183	0.430284554328445	0.123019251855725	3.49770095198657	0.000469287021084791	0.0017294142225439
ENSMUSG00000027859.10	181.401715258464	-0.597220347004513	0.170753416618172	-3.49756015916202	0.00046953480168163	0.00173001912589678
ENSMUSG00000028330.8	1522.53706143744	0.316916752602533	0.0906237057896182	3.49706238385629	0.000470411812878265	0.00173294182535831
ENSMUSG00000020027.18	244.106681601355	0.60088864900329	0.171841711766435	3.49675665370473	0.000470951224380199	0.00173462002783198
ENSMUSG00000045594.10	1414.5376561215	-0.316544366336603	0.0905535557379211	-3.49565915724769	0.000472892336891621	0.00174145949592366
ENSMUSG00000104000.1	3.75451099250291	5.32733731442992	1.52406941233729	3.4954689539107	0.000473229502289383	0.00174239093180062
ENSMUSG00000016427.7	421.18985431676	-0.474455073502861	0.135741275457162	-3.49528963762089	0.000473547574030877	0.00174325174743347
ENSMUSG00000055067.15	188.191939401177	0.593233609122913	0.169749653390814	3.49475593777569	0.000474495432796222	0.00174643025398396
ENSMUSG00000070371.11	104.99625333576	0.80519469456668	0.230416435632328	3.49451935734097	0.00047491616900856	0.00174766784485715
ENSMUSG00000032487.8	6644.16268330547	-0.496870626949385	0.142191209390663	-3.49438357742818	0.000475157798057027	0.00174824600725891
ENSMUSG00000075703.15	1668.20807549603	0.320967520598703	0.0918541887058749	3.49431555730647	0.000475278887327729	0.00174838054141456
ENSMUSG00000031410.14	5.34667935806755	4.86905338560898	1.3934884305087	3.49414697604021	0.000475579119412944	0.0017485520947488
ENSMUSG00000032280.16	1416.28595702497	0.488784866551071	0.139886091359795	3.49416344255333	0.000475549785847926	0.0017485520947488
ENSMUSG00000074486.2	12.7968533428999	2.4193707741483	0.69240060666297	3.49417772149057	0.000475524350612634	0.0017485520947488
ENSMUSG00000035914.11	1693.62856262331	-0.379996251094495	0.108766351228099	-3.49369310272795	0.000476388317315213	0.00175121598430161
ENSMUSG00000033554.17	203.417372432992	0.597305718969382	0.171027760962481	3.49244891945007	0.000478613127090108	0.00175888844542751
ENSMUSG00000058440.14	492.599011208059	0.471531195628135	0.135015185240685	3.49243083129916	0.00047864554311392	0.00175888844542751
ENSMUSG00000054414.4	1306.67519552842	-0.340958454256424	0.0976420798110902	-3.49192125890888	0.000479559596707517	0.00176193432644671
ENSMUSG00000021611.9	155.302148773082	0.624780319284438	0.17896189435733	3.49113604059729	0.0004809712824635	0.00176680713510167
ENSMUSG00000048371.8	120.19308632873	0.747708457924023	0.214193153438821	3.4908139962447	0.000481551382150031	0.00176862399498817
ENSMUSG00000047497.10	815.192708841354	-0.383128690709868	0.109756224848926	-3.49072402259851	0.000481713568599946	0.00176890558609797
ENSMUSG00000020363.6	159.032890810472	-0.653655858067886	0.187264293456019	-3.49055255545236	0.000482022796265785	0.00176941287324894
ENSMUSG00000028496.17	821.616985469113	-0.427636952959236	0.12251244656499	-3.49055924478975	0.000482010729096233	0.00176941287324894
ENSMUSG00000068749.9	1015.17575120833	0.365369338271792	0.104680250136886	3.4903368858406	0.000482412002526225	0.00177052737264992
ENSMUSG00000069270.6	34.5434936015133	-1.32400478349853	0.379449645522799	-3.48927663820673	0.00048432963498257	0.00177725004428144
ENSMUSG00000040701.16	218.602726155987	0.575260549961414	0.164872083239407	3.48913253631964	0.000484590815082844	0.00177789304895151
ENSMUSG00000054455.5	1996.54125696786	-0.299724857192536	0.0859096762526945	-3.48883700028069	0.000485126875781762	0.00177954414356194
ENSMUSG00000036334.12	5319.71371892456	-0.415132648759437	0.119015772414394	-3.48804734312029	0.000486561916784291	0.00178449171075941
ENSMUSG00000069565.12	1479.85391612953	0.412588579492785	0.118290771572044	3.48791857563886	0.000486796300522727	0.00178495412669052
ENSMUSG00000114584.1	31.531146046992	1.28764666919192	0.369177111111094	3.48788326913483	0.000486860584132847	0.00178495412669052
ENSMUSG00000022864.14	279.580476636306	0.497442071995653	0.142648980020365	3.48717580682762	0.000488150351792134	0.00178936559043422
ENSMUSG00000025789.9	168.160897111292	-0.646388853709787	0.185400562256833	-3.48644494839424	0.000489486118407011	0.00179394407499097
ENSMUSG00000038175.10	238.408224628226	-0.569401741104918	0.16333794900462	-3.48603459621507	0.000490237599383021	0.00179637993680032
ENSMUSG00000042800.5	5.35616409694916	4.86853114893159	1.39668719194466	3.48577059846375	0.000490721628994229	0.00179783508603359
ENSMUSG00000001415.10	1431.39081817461	0.330333813639382	0.0947900616351112	3.48489923881454	0.000492322397867137	0.0018033803435243
ENSMUSG00000022144.4	70.2122436949019	-0.888067595812127	0.254882651467829	-3.48422142777425	0.000493570965561613	0.00180731375865498
ENSMUSG00000027339.15	561.763175742396	-0.442963799902994	0.127132704005519	-3.48426318285312	0.000493493964993526	0.00180731375865498
ENSMUSG00000015224.10	16.916401220385	-1.80379223438246	0.51775192678946	-3.48389284723214	0.000494177292229708	0.00180907107122274
ENSMUSG00000028973.18	405.654703056653	0.485707238089413	0.139416142177906	3.48386657744132	0.00049422579760598	0.00180907107122274
ENSMUSG00000027957.13	551.269416579566	0.478412013394021	0.137329157344933	3.48368855269664	0.000494554625151386	0.00180995442697389
ENSMUSG00000045932.12	236.487016740557	-0.651731836581421	0.187113962714945	-3.4830743100358	0.000495690752921152	0.00181379147783018
ENSMUSG00000032285.15	146.747698236942	-0.623242910278264	0.178962079982617	-3.48254172246321	0.000496677817590573	0.00181683345474573
ENSMUSG00000051615.14	881.969048822403	-0.348948673118912	0.100199732878809	-3.48253097182368	0.000496697761014604	0.00181683345474573
ENSMUSG00000056737.14	2212.68908104844	-0.362331096905688	0.10410194053124	-3.48054123733606	0.000500401786301421	0.00183005851302067
ENSMUSG00000079317.10	157.300982140956	-0.612847513370435	0.176122255814409	-3.47967104178038	0.00050202979496579	0.00183568787499865
ENSMUSG00000078773.11	89.1257726072557	0.784167715198016	0.225384978460065	3.47923681762563	0.000502844010467855	0.00183834011250046
ENSMUSG00000032565.9	141.316232561803	-0.662752529283678	0.190525715921393	-3.47854632682297	0.000504141288483486	0.0018427571218026
ENSMUSG00000034055.16	457.617702126839	-0.400321778686812	0.115144459395847	-3.47669163403315	0.000507641305044745	0.00185522268460257
ENSMUSG00000030678.7	2173.50578424789	0.345273783568442	0.099324087400071	3.47623414024134	0.000508508124084504	0.0018580622763978
ENSMUSG00000055874.6	3.46236028602712	5.24749146592125	1.50995768444133	3.47525730024863	0.000510363575090743	0.00186451263701025
ENSMUSG00000032172.8	60.1056259304464	1.04246090512765	0.299998256485329	3.47488987883044	0.000511063102676707	0.00186673852708241
ENSMUSG00000031604.10	2065.03156528431	0.434282354823078	0.125004222659237	3.4741414776598	0.000512490736586199	0.00187162268472555
ENSMUSG00000025163.6	3.71627868835484	5.31469408738552	1.53047777596404	3.47257187974378	0.000515496949851847	0.00188226909226575
ENSMUSG00000109718.1	3.51651172982609	5.27813016836746	1.51997183428279	3.47251840417028	0.000515599659291318	0.00188231185182508
ENSMUSG00000022009.1	399.262913415325	0.45705869921205	0.131640529330952	3.47202112856124	0.000516555680208573	0.00188546925094659
ENSMUSG00000021891.8	588.883088866367	-0.496123544203014	0.142897048825366	-3.47189496411031	0.000516798496175334	0.00188573418203678
ENSMUSG00000042354.7	2292.13406168311	0.42752967866037	0.123140376297963	3.47188868114124	0.000516810591151391	0.00188573418203678
ENSMUSG00000038533.15	839.809645817284	-0.367904740526957	0.106007492069848	-3.47055414049929	0.000519385625437542	0.00189479570761474
ENSMUSG00000007817.15	3333.39619570173	-0.452761303770737	0.130581215561414	-3.46727744740436	0.000525758911363583	0.0019177081787261
ENSMUSG00000009905.5	791.582596294122	-0.345358092434929	0.0996089590701244	-3.46713885637333	0.00052603007572165	0.00191835897678109
ENSMUSG00000056900.13	156.669063693244	-0.623244467891479	0.179819322023473	-3.46594826895255	0.000528364929476338	0.00192653420874635
ENSMUSG00000033392.16	1053.31632217643	0.355530071735295	0.10260459304752	3.46505025920854	0.00053013239632341	0.0019326381067941
ENSMUSG00000053470.13	1574.92622560451	0.430772187105778	0.124332469216286	3.46467973990298	0.000530863258431161	0.00193496149791164
ENSMUSG00000043986.5	6.75933348947544	4.25585110363369	1.22848836700695	3.4642990669928	0.000531615126661084	0.00193736062279502
ENSMUSG00000005148.8	184.353834240395	-0.54818590147536	0.158253442794931	-3.4639745701186	0.000532256824751654	0.00193935748106182
ENSMUSG00000047126.17	16668.4656747318	-0.316346198117094	0.091354709899026	-3.46283402866421	0.000534517996069856	0.00194725339005019
ENSMUSG00000020605.9	600.677436044478	-0.388526851472145	0.112232942934804	-3.46178975007222	0.000536596168608606	0.00195447996965469
ENSMUSG00000056457.6	28.7390051606087	-1.49115031841781	0.43076519076055	-3.46163141869718	0.000536911913316261	0.00195528572657515
ENSMUSG00000026127.13	886.672628723401	0.389819178305537	0.112623293979115	3.46126600042285	0.000537641292002889	0.00195759727602179
ENSMUSG00000028089.5	207.637371006682	0.575544439117755	0.166295492929035	3.46097437146635	0.000538224048712642	0.00195937424280553
ENSMUSG00000022412.14	614.133202744923	0.372134548451276	0.107526699601116	3.46085716228394	0.00053845843139687	0.00195988257143133
ENSMUSG00000030094.8	357.747901541757	0.434436730703619	0.12553931485683	3.46056318053885	0.000539046723850573	0.00196167865637739
ENSMUSG00000096772.1	3.49739557775205	5.27139072334811	1.52366701157951	3.4596737235149	0.000540830282035175	0.00196782311062403
ENSMUSG00000068290.11	557.379967446858	-0.384198933062837	0.111067449820497	-3.45914967601908	0.000541883685628997	0.00197130918699187
ENSMUSG00000086070.1	11.4428736225644	-2.36700424993617	0.684554206085447	-3.4577309275063	0.000544745155229424	0.00198137041250583
ENSMUSG00000061517.8	6.79058787810371	3.66200613350582	1.05914480628495	3.45751224174024	0.000545187471989967	0.00198263060093398
ENSMUSG00000057561.10	4111.91714168916	-0.463842754809719	0.134251761310503	-3.45502174632124	0.000550248439346917	0.00200068359428564
ENSMUSG00000063522.5	3.60889547777312	5.31957695884839	1.54015892889534	3.45391430653445	0.000552512909186456	0.00200856406441509
ENSMUSG00000101609.2	306.099311528053	-0.548714750608919	0.158972576314518	-3.45163149097689	0.000557208178756389	0.0020252769596865
ENSMUSG00000036098.15	167.258426259686	0.706411617158296	0.204710323789274	3.45078647760563	0.000558955597502032	0.00203127135177961
ENSMUSG00000003573.15	667.472987114577	-0.457029381355287	0.132454748694181	-3.450456747387	0.000559638836020403	0.00203339703549658
ENSMUSG00000038214.15	327.490446904025	0.50079325667382	0.145141804092838	3.45037227423116	0.000559813999127937	0.00203367625078352
ENSMUSG00000086043.1	73.6729827062928	-1.33710510696007	0.387625614708797	-3.44947561828329	0.000561676450617211	0.00204008382458595
ENSMUSG00000042751.14	138.890736589343	-0.628567516156557	0.182239365464664	-3.44913139130983	0.000562392979023513	0.00204232773369055
ENSMUSG00000001380.7	1709.11684485292	0.3276653419995	0.0950058965248335	3.44889479479679	0.000562885961933141	0.00204375919301159
ENSMUSG00000026470.14	661.03984918125	-0.462668958693029	0.134175668678663	-3.44823292664987	0.000564267198081207	0.00204841470556507
ENSMUSG00000027820.12	3097.93764124945	-0.448913818420966	0.130199945785281	-3.44788022539804	0.000565004530101788	0.00205073148011151
ENSMUSG00000029503.16	7.50201991034402	3.38506435875059	0.981884920584843	3.44751639197629	0.000565766074369466	0.00205313530672498
ENSMUSG00000003812.13	218.435757496592	-0.519704813549919	0.150760032631039	-3.44723203146163	0.000566361938299785	0.00205480393213645
ENSMUSG00000033577.18	897.710872254238	0.455596294605712	0.132164077720416	3.44720216312859	0.000566424559876338	0.00205480393213645
ENSMUSG00000031156.18	743.121974266238	-0.492697738405642	0.142939866564082	-3.44688819325822	0.000567083215463143	0.00205683259895759
ENSMUSG00000027366.12	1924.92171883416	-0.375548235548776	0.108965360228852	-3.44649193798873	0.000567915510023281	0.00205949023927622
ENSMUSG00000025324.8	713.937142015701	-0.352597446608796	0.102323898253178	-3.44589536391948	0.00056917069992296	0.00206368026781883
ENSMUSG00000031979.17	611.531313646189	-0.404669977309105	0.117450847202066	-3.44544110961496	0.000570128181427273	0.00206678959565775
ENSMUSG00000030216.12	1408.65584172224	0.331062772049383	0.0961420607970987	3.44347488814566	0.000574289924059157	0.00208151166622808
ENSMUSG00000031325.15	7.60075665724195	4.44173859903267	1.29005043335438	3.44307360719478	0.000575142751333042	0.00208423752826278
ENSMUSG00000036181.2	1284.84319277308	-0.558771423803395	0.162316922324243	-3.44247177559958	0.000576424012106998	0.00208851474696676
ENSMUSG00000020821.17	5593.16775705446	-0.309002265640626	0.0897964175417251	-3.44114246536666	0.000579263451919048	0.00209843511435123
ENSMUSG00000038987.8	121.434927575548	-0.736124191453834	0.214093848153982	-3.43832481783594	0.000585325126374602	0.00212002280494811
ENSMUSG00000098041.1	32.2161642709551	-1.30819371039592	0.380512177714517	-3.43798119222721	0.000586068403275298	0.00212234329862562
ENSMUSG00000029502.14	1986.28116199037	-0.355766966690378	0.103484407339405	-3.4378799264274	0.000586287613107032	0.00212276549573236
ENSMUSG00000031847.8	34.0086855989005	1.19718853747047	0.348310900874455	3.43712624113933	0.000587921513554463	0.00212830880431818
ENSMUSG00000030471.17	478.104649368524	0.439580688915217	0.127928475904385	3.43614418766126	0.000590056849633862	0.00213566508043332
ENSMUSG00000043300.2	1000.46329672779	0.430679168833199	0.125345424341486	3.43593849632576	0.000590505009748466	0.00213691324818877
ENSMUSG00000022244.7	210.563044276725	-0.587224467778205	0.170940730646435	-3.43525188852029	0.000592003285496638	0.00214196046186775
ENSMUSG00000026535.9	280.583964599946	-0.593422833838586	0.172759450736939	-3.43496596746068	0.000592628248870958	0.00214384668203844
ENSMUSG00000046550.8	56.1789234103721	1.02309717640688	0.297892895209243	3.43444638277876	0.000593765524175583	0.0021475852190194
ENSMUSG00000003235.13	1798.68370037439	0.316877685138041	0.092281067870716	3.43383201397258	0.000595112885640512	0.00215184420285979
ENSMUSG00000028672.13	309.952514384578	-0.459432998858426	0.133796681490548	-3.43381460392111	0.000595151108753243	0.00215184420285979
ENSMUSG00000005732.14	1108.2348665552	0.374931018624073	0.109199717253265	3.43344312654675	0.000595967218104689	0.00215441836883878
ENSMUSG00000025278.9	17316.9307302966	0.294066296211283	0.0856535462196148	3.43320631999638	0.00059648800878121	0.00215592424631126
ENSMUSG00000034501.7	301.548065823736	-0.459362925182091	0.133819544724175	-3.43270428941389	0.000597593487795003	0.0021595425043745
ENSMUSG00000060459.14	82.6441569756866	-0.863064057743005	0.251431668719731	-3.43259885334913	0.000597825901797327	0.00216000502684327
ENSMUSG00000025978.14	226.534225742003	-0.664711143939732	0.19366346321718	-3.4323002021001	0.000598484679127959	0.0021620076122532
ENSMUSG00000035877.17	387.816409124654	-0.539139655446046	0.157080760060168	-3.43224501358113	0.00059860649019853	0.00216207006281763
ENSMUSG00000037166.5	40.361525161975	1.44281385431199	0.42041902637151	3.43184719008656	0.00059948524174308	0.00216486596114798
ENSMUSG00000027695.16	404.315940149466	0.490369449706493	0.142907839328297	3.43136844004748	0.000600544343631792	0.00216831205236928
ENSMUSG00000021281.15	1654.70908790575	-0.39096627964204	0.113974500131121	-3.43029606791218	0.000602922992462994	0.00217652043614259
ENSMUSG00000023965.13	483.020549755299	-0.396439769174235	0.115583803859978	-3.42989031278548	0.000603825289878251	0.0021793973339961
ENSMUSG00000035638.14	3.47408832445673	5.23499494982607	1.52673726510122	3.42887742998726	0.000606083173758615	0.00218716511674755
ENSMUSG00000022769.9	240.820443227654	0.564175059067109	0.164557325865141	3.42844085549533	0.000607058791909761	0.00219030369974767
ENSMUSG00000057719.11	61.7283241935246	0.972293561922755	0.283678206257298	3.42745244603274	0.000609273004858467	0.00219790933126917
ENSMUSG00000022456.18	58.2741335023274	-0.931566736926353	0.271805055978175	-3.42733410007338	0.00060953862408458	0.00219810084365229
ENSMUSG00000079547.4	21.8427177666674	-1.57967738819031	0.460902376136805	-3.4273578744177	0.000609485255583831	0.00219810084365229
ENSMUSG00000024190.7	3497.22059999473	0.335285210412033	0.0978412023181983	3.42683044022314	0.000610670259048384	0.00220179785748925
ENSMUSG00000031513.8	809.474168751037	-0.348964559435434	0.101841404088933	-3.42654898130333	0.000611303498909968	0.00220369691093634
ENSMUSG00000022052.9	1745.1236256839	0.347866435026843	0.101551610404663	3.42551372293027	0.000613637934219408	0.00221172689829734
ENSMUSG00000039810.11	181.908299642029	0.571745254690219	0.166929174499219	3.42507687110675	0.000614625491140546	0.0022149003979516
ENSMUSG00000055024.12	1875.5240699184	0.342244579091517	0.0999307954358499	3.42481591984544	0.000615216108701191	0.00221664260729562
ENSMUSG00000037991.9	19.2862075768089	1.72868240739796	0.504840048617585	3.42421805110679	0.000616571271704171	0.00222113841086743
ENSMUSG00000027919.5	8.49776096546108	-3.05299811495237	0.891772631990529	-3.42351627021538	0.000618165511387898	0.00222614480215319
ENSMUSG00000063808.14	249.944113355849	0.497223707500136	0.145237923240079	3.42351154855212	0.0006181762505955	0.00222614480215319
ENSMUSG00000004508.6	313.743188214527	-0.453979006046418	0.132614550509414	-3.42329709901774	0.000618664189305926	0.00222751414374118
ENSMUSG00000044770.14	15.7669771168048	1.80749695525338	0.528031776703293	3.42308367602094	0.000619150148097336	0.00222887588120317
ENSMUSG00000009633.3	15.3503617094132	1.86163419564719	0.544070834927556	3.42167614239986	0.000622363972584571	0.00224005546770695
ENSMUSG00000024579.7	184.458068034222	0.593729626841653	0.173583282505447	3.42043092095013	0.000625220122030006	0.00224987060047274
ENSMUSG00000073131.12	953.133941579232	0.468992213770066	0.137116490746654	3.42039247953486	0.000625308488378911	0.00224987060047274
ENSMUSG00000020390.12	1867.55948956916	-0.327144531497666	0.0956548530983271	-3.42005158025158	0.000626092631603388	0.0022519085523763
ENSMUSG00000036545.9	884.493126146548	-0.575785456842167	0.168353876421757	-3.42009028292119	0.000626003560949544	0.0022519085523763
ENSMUSG00000031865.16	2228.75845502203	-0.46217926788436	0.135152291886234	-3.419692418338	0.000626919772488719	0.00225449156709478
ENSMUSG00000020287.15	153.48165390211	-0.673998309373181	0.197102961221453	-3.41952401524763	0.000627307950572738	0.00225549538633706
ENSMUSG00000042305.12	988.934928691646	0.388122603862885	0.113510835677925	3.41925598155354	0.000627926243708424	0.0022573260950832
ENSMUSG00000009828.15	489.735270316336	-0.437970696694766	0.128094973227455	-3.41910916298855	0.000628265161229588	0.00225775970466192
ENSMUSG00000034377.10	2599.61145032494	-0.364795814731166	0.106692413952233	-3.4191354494471	0.000628204468787558	0.00225775970466192
ENSMUSG00000004849.14	1818.3960382077	-0.317793022949994	0.0929797962780497	-3.41787179227255	0.000631128289343707	0.00226677210689505
ENSMUSG00000020358.17	3075.09722321725	0.352597862921476	0.103164068390969	3.41783596188944	0.000631211377119435	0.00226677210689505
ENSMUSG00000022031.6	1241.01609701002	0.329941189118421	0.0965341761883656	3.41786921633446	0.000631134262397433	0.00226677210689505
ENSMUSG00000062132.10	3.3965552155805	5.19574719344222	1.52012728790907	3.41796850485393	0.000630904071440555	0.00226677210689505
ENSMUSG00000062031.13	457.015181525552	-0.511165343268552	0.149642451578794	-3.41591131310353	0.00063568946592219	0.00228245731688952
ENSMUSG00000030374.15	1565.36254343736	0.370890973007666	0.10860140743202	3.41515807002619	0.000637450072282203	0.00228838159409187
ENSMUSG00000031059.9	735.656250167719	-0.379614169281933	0.11116076815397	-3.415001313738	0.0006378170391557	0.00228930165797946
ENSMUSG00000031154.15	1321.40005195304	0.32543910585693	0.0953155950562526	3.41433220518494	0.000639385634628668	0.00229418117073444
ENSMUSG00000113241.1	3.37743906350647	5.18873344165148	1.51969443800831	3.41432679614973	0.000639398329672906	0.00229418117073444
ENSMUSG00000025758.10	359.840503288013	0.507842333698139	0.148808131026144	3.41273242393532	0.00064315056938423	0.00230724410817079
ENSMUSG00000026254.17	2007.72184874189	0.304120390783831	0.0891308465245457	3.41206667099341	0.000644723423932053	0.00231248552523574
ENSMUSG00000038253.6	189.128835340676	-0.635066351777432	0.186173220348112	-3.41115843938224	0.00064687490898095	0.00231980018936736
ENSMUSG00000030659.14	733.416410606063	-0.510875792172974	0.149774438321138	-3.41096783870145	0.000647327264599069	0.00232102001529411
ENSMUSG00000021149.8	1803.63093329524	0.501842406543169	0.147128281696719	3.41091733523834	0.00064744717456436	0.00232104762666617
ENSMUSG00000038236.8	200.389700972267	-0.536487590512557	0.157314534601263	-3.410286226078	0.00064894735503413	0.00232602253316253
ENSMUSG00000052962.3	433.912704339445	0.405296658918387	0.118847538452669	3.41022341897133	0.000649096827646532	0.00232615521134243
ENSMUSG00000102953.1	6.41769997283706	4.19378033959769	1.22982340551857	3.41006710457696	0.000649468974264773	0.0023270856976731
ENSMUSG00000042425.18	26.347354029223	-1.43128979880101	0.419883457240962	-3.40877873161748	0.000652543843866715	0.00233760407767835
ENSMUSG00000076433.4	90.7153717706687	-0.775042060501741	0.227368910116156	-3.4087424710168	0.000652630580062484	0.00233760407767835
ENSMUSG00000029822.15	901.092569254652	0.356154294638198	0.104490284438556	3.40849196221327	0.000653230095876698	0.00233934635270248
ENSMUSG00000023923.10	686.140413940032	-0.374870704961779	0.110085921196613	-3.40525564837907	0.000661021405558478	0.00236642917514315
ENSMUSG00000039087.17	757.713017779931	0.392917192794884	0.115384918566375	3.40527338994357	0.000660978458813159	0.00236642917514315
ENSMUSG00000025010.14	116.962066195282	0.69975016983134	0.205527634637251	3.40465247442941	0.000662483044482272	0.00237125138866859
ENSMUSG00000003660.10	3541.42637949312	0.285360756290588	0.0838213014295908	3.40439424613669	0.000663109713393928	0.00237308380995734
ENSMUSG00000023150.14	1727.59241265567	0.430930455967973	0.126586869248411	3.4042271408287	0.000663515538579807	0.00237412539621576
ENSMUSG00000103509.1	55.1623567298935	0.952339310110547	0.279796391837066	3.40368688766052	0.000664829156311729	0.00237841423353651
ENSMUSG00000003410.8	8.5015935823792	3.21285873423704	0.943970552277918	3.40355822168818	0.000665142362076736	0.00237912325083128
ENSMUSG00000030942.8	946.804060948282	0.438709735123161	0.128938242679865	3.40247955924459	0.000667773502702747	0.00238812152548519
ENSMUSG00000020402.11	5639.80175440332	0.340421873014943	0.100063370733804	3.40206281797722	0.000668792633058015	0.00239135274240364
ENSMUSG00000021959.16	818.257021996849	-0.38294298909925	0.112566039544273	-3.40194067988538	0.000669091592610421	0.00239200822556975
ENSMUSG00000027602.9	943.98922861544	-0.579342825770715	0.170302701637678	-3.4018416631069	0.000669334048907201	0.00239246151747805
ENSMUSG00000103202.1	3.58139712325651	5.25863177557864	1.54588917534888	3.40168742975503	0.000669711873349572	0.00239339842782237
ENSMUSG00000027937.15	604.107783574663	-0.411048218352084	0.120855881640013	-3.40114368265877	0.000671045469447847	0.00239775013569334
ENSMUSG00000026037.14	526.017977080544	0.498193306389455	0.146495401399212	3.40074365223136	0.000672028161399164	0.00240084672168251
ENSMUSG00000058230.12	3150.57449203902	-0.335918411882493	0.0988581078762457	-3.39798544701066	0.000678840311433676	0.00242476460749535
ENSMUSG00000063903.5	3.50912361618167	5.2595350821242	1.54788418489864	3.39788669813731	0.000679085385174596	0.00242522120033434
ENSMUSG00000030669.13	11.0407255159388	2.34518774775506	0.690309228816135	3.39730029653088	0.000680542404661642	0.00243000511659349
ENSMUSG00000023156.4	481.480471998073	0.430734437428383	0.126815546557987	3.39654284604157	0.000682428726834839	0.00243632002322724
ENSMUSG00000087273.1	6.71492824657386	4.25768553312013	1.25370577305062	3.39608034408262	0.000683582910497347	0.00244001941391504
ENSMUSG00000000876.11	235.309766060441	-0.494562191288088	0.145686176246648	-3.39470912086257	0.000687015501119001	0.00245184879928339
ENSMUSG00000038299.16	1756.94504131761	0.307253289245606	0.0905267798074424	3.39405963516164	0.000688646947545927	0.00245724721579912
ENSMUSG00000039206.13	284.94719903233	0.549697498248158	0.162017752241237	3.39282264223542	0.000691764120824658	0.00246794426341118
ENSMUSG00000075273.4	196.212848817304	-0.635661722371903	0.187378605150376	-3.39239222034858	0.000692851838904377	0.00247139856660408
ENSMUSG00000003808.18	974.2656269612	0.407489559534189	0.120121409955212	3.39231415686949	0.000693049283137601	0.00247167662443125
ENSMUSG00000027316.15	53.6362300427897	0.991855357865037	0.292433315782877	3.39173173620704	0.000694524038227539	0.00247650917613112
ENSMUSG00000006800.14	5720.4474911642	-0.373229975762376	0.110045717459124	-3.39159018978645	0.00069488289007248	0.00247736169961207
ENSMUSG00000037260.8	683.912116551935	-0.390305276295218	0.115095731157461	-3.39113599062373	0.000696035550538362	0.00248104348834844
ENSMUSG00000032913.13	468.549626998396	-0.402561734300806	0.118717184188816	-3.39093061422806	0.000696557335153358	0.00248247561641061
ENSMUSG00000040040.16	279.444570189608	-0.53364368601436	0.157377585635305	-3.39084936307883	0.000696763864276996	0.00248278389880614
ENSMUSG00000029055.17	29.4558557858558	1.31762889304561	0.388611763152571	3.39060475770595	0.000697385960725404	0.00248457261412418
ENSMUSG00000048100.13	332.509676711748	0.578555488299286	0.170642926160324	3.39044519053616	0.000697792060588757	0.00248559131621809
ENSMUSG00000041124.11	1015.72696034435	-0.433119819130453	0.127751608647954	-3.39032771261615	0.000698091183387728	0.0024862286722409
ENSMUSG00000038866.15	734.339614221029	0.346292352758096	0.102149066707397	3.39006869000615	0.000698751128975448	0.00248815064604186
ENSMUSG00000030064.16	60.2364156002363	0.945332959416117	0.278893999212495	3.38957798333929	0.000700002956064214	0.0024921791989997
ENSMUSG00000025133.9	927.558483672841	0.339092000184698	0.100044514803275	3.38941121211373	0.000700428875449045	0.00249326644100215
ENSMUSG00000014177.10	939.419080373993	-0.341851508781085	0.100874356274627	-3.38888416646154	0.000701776488490641	0.00249763363118185
ENSMUSG00000023277.13	334.754253336922	0.565161496548168	0.166819443964166	3.38786344755812	0.000704393238359478	0.00250651541982897
ENSMUSG00000033159.14	999.473031610015	-0.390138293553689	0.115191304801219	-3.38687276984088	0.000706941641632406	0.00251515099022468
ENSMUSG00000028621.17	105.342219889938	-0.7822253435698	0.231151979346194	-3.38403047978347	0.000714300730877455	0.00254089606503872
ENSMUSG00000020654.15	620.837051531374	0.478592655443025	0.141458642635774	3.38326910625955	0.000716284086183058	0.00254751312288455
ENSMUSG00000091811.2	314.310129822679	0.63907993688158	0.188951219684812	3.38224827523011	0.000718951350189137	0.0025565598553657
ENSMUSG00000027022.14	8.05829387665616	2.81482092920551	0.83234895054873	3.38177987411389	0.000720178291283717	0.0025604826323829
ENSMUSG00000025900.13	8.0559089184908	2.83756625914375	0.839323071712069	3.38077952909792	0.000722805135236317	0.00256938034410779
ENSMUSG00000045482.16	3152.19165109191	0.393235732082062	0.116333154007086	3.38025505659468	0.000724185921626738	0.00257384635547235
ENSMUSG00000028576.12	501.978470413986	-0.468823124295597	0.1387137406617	-3.3797886356405	0.000725415933058255	0.00257777505159079
ENSMUSG00000054728.17	70.0608876941379	-0.823428506154658	0.243674958589271	-3.3792085609527	0.000726948371581733	0.00258233334469657
ENSMUSG00000090015.8	98.9293343101343	0.812408072295956	0.24041185131513	3.37923470848806	0.0007268792304755	0.00258233334469657
ENSMUSG00000055653.13	607.87257902002	-0.585060745275636	0.173141964121511	-3.37908113867208	0.000727285397754165	0.00258308695957158
ENSMUSG00000039485.8	144.980365608376	-0.629245583742033	0.186254169276157	-3.37842415118804	0.000729025404665066	0.00258882240266041
ENSMUSG00000036840.5	330.208352997288	-0.467129139184164	0.138273051878856	-3.37830931506037	0.000729329940625135	0.00258945928970665
ENSMUSG00000058586.12	170.140366584813	-0.557855953199261	0.1651320707869	-3.37824112869732	0.000729510821159222	0.00258965699942998
